Channel			  :,CH1
201,40.00
202,0.00
203,0.00
204,0.00
205,40.00
206,0.00
207,40.00
208,0.00
209,40.00
210,0.00
211,40.00
212,0.00
213,0.00
214,0.00
215,40.00
216,0.00
217,40.00
218,0.00
219,0.00
220,40.00
221,40.00
222,0.00
223,40.00
224,0.00
225,40.00
226,40.00
227,40.00
228,0.00
229,40.00
230,0.00
231,40.00
232,0.00
233,40.00
234,0.00
235,0.00
236,0.00
237,40.00
238,0.00
239,40.00
240,0.00
241,40.00
242,40.00
243,40.00
244,0.00
245,40.00
246,0.00
247,40.00
248,0.00
249,40.00
250,40.00
251,0.00
252,0.00
253,40.00
254,0.00
255,40.00
256,0.00
257,40.00
258,0.00
259,0.00
260,0.00
261,40.00
262,0.00
263,40.00
264,0.00
265,0.00
266,40.00
267,0.00
268,0.00
269,40.00
270,0.00
271,0.00
272,40.00
273,40.00
274,0.00
275,40.00
276,0.00
277,0.00
278,0.00
279,40.00
280,0.00
281,40.00
282,0.00
283,40.00
284,0.00
285,40.00
286,0.00
287,40.00
288,0.00
289,40.00
290,40.00
291,40.00
292,0.00
293,40.00
294,40.00
295,0.00
296,0.00
297,40.00
298,40.00
299,0.00
300,0.00
301,40.00
302,0.00
303,0.00
304,0.00
305,40.00
306,0.00
307,40.00
308,0.00
309,0.00
310,0.00
311,0.00
312,0.00
313,40.00
314,0.00
315,0.00
316,0.00
317,40.00
318,0.00
319,0.00
320,40.00
321,40.00
322,0.00
323,40.00
324,0.00
325,0.00
326,0.00
327,0.00
328,0.00
329,40.00
330,0.00
331,40.00
332,0.00
333,40.00
334,0.00
335,40.00
336,0.00
337,40.00
338,0.00
339,0.00
340,0.00
341,0.00
342,0.00
343,40.00
344,0.00
345,40.00
346,0.00
347,0.00
348,0.00
349,40.00
350,0.00
351,40.00
352,0.00
353,40.00
354,0.00
355,0.00
356,0.00
357,40.00
358,0.00
359,40.00
360,0.00
361,0.00
362,0.00
363,0.00
364,0.00
365,0.00
366,0.00
367,40.00
368,0.00
369,40.00
370,0.00
371,40.00
372,0.00
373,40.00
374,0.00
375,40.00
376,0.00
377,40.00
378,0.00
379,40.00
380,0.00
381,40.00
382,40.00
383,0.00
384,40.00
385,0.00
386,40.00
387,40.00
388,40.00
389,0.00
390,0.00
391,40.00
392,0.00
393,40.00
394,0.00
395,40.00
396,0.00
397,40.00
398,0.00
399,40.00
400,0.00
401,40.00
402,0.00
403,40.00
404,40.00
405,0.00
406,0.00
407,0.00
408,0.00
409,40.00
410,0.00
411,40.00
412,0.00
413,0.00
414,0.00
415,40.00
416,0.00
417,40.00
418,0.00
419,40.00
420,0.00
421,40.00
422,0.00
423,40.00
424,0.00
425,40.00
426,0.00
427,40.00
428,0.00
429,40.00
430,0.00
431,40.00
432,0.00
433,40.00
434,0.00
435,0.00
436,0.00
437,40.00
438,40.00
439,40.00
440,0.00
441,40.00
442,0.00
443,40.00
444,0.00
445,40.00
446,0.00
447,0.00
448,0.00
449,40.00
450,0.00
451,40.00
452,0.00
453,40.00
454,0.00
455,40.00
456,0.00
457,40.00
458,0.00
459,40.00
460,0.00
461,0.00
462,0.00
463,40.00
464,0.00
465,40.00
466,0.00
467,0.00
468,0.00
469,40.00
470,0.00
471,40.00
472,0.00
473,40.00
474,0.00
475,0.00
476,0.00
477,40.00
478,0.00
479,0.00
480,40.00
481,40.00
482,0.00
483,0.00
484,0.00
485,40.00
486,0.00
487,40.00
488,0.00
489,40.00
490,0.00
491,0.00
492,0.00
493,40.00
494,0.00
495,40.00
496,40.00
497,0.00
498,0.00
499,0.00
500,0.00
501,0.00
502,0.00
503,0.00
504,0.00
505,40.00
506,0.00
507,40.00
508,0.00
509,40.00
510,0.00
511,40.00
512,0.00
513,40.00
514,0.00
515,40.00
516,0.00
517,40.00
518,0.00
519,0.00
520,0.00
521,0.00
522,40.00
523,0.00
524,0.00
525,40.00
526,0.00
527,40.00
528,0.00
529,40.00
530,0.00
531,0.00
532,0.00
533,40.00
534,0.00
535,40.00
536,0.00
537,0.00
538,40.00
539,0.00
540,0.00
541,40.00
542,0.00
543,40.00
544,40.00
545,40.00
546,0.00
547,0.00
548,0.00
549,40.00
550,0.00
551,0.00
552,0.00
553,0.00
554,0.00
555,40.00
556,0.00
557,40.00
558,0.00
559,40.00
560,0.00
561,40.00
562,0.00
563,40.00
564,0.00
565,0.00
566,0.00
567,40.00
568,40.00
569,40.00
570,0.00
571,0.00
572,0.00
573,40.00
574,0.00
575,40.00
576,0.00
577,40.00
578,0.00
579,0.00
580,0.00
581,40.00
582,0.00
583,40.00
584,0.00
585,40.00
586,40.00
587,40.00
588,0.00
589,40.00
590,0.00
591,0.00
592,0.00
593,40.00
594,0.00
595,0.00
596,0.00
597,40.00
598,0.00
599,0.00
600,0.00
601,40.00
602,0.00
603,0.00
604,0.00
605,40.00
606,0.00
607,0.00
608,0.00
609,0.00
610,40.00
611,0.00
612,0.00
613,40.00
614,0.00
615,40.00
616,0.00
617,0.00
618,0.00
619,0.00
620,0.00
621,0.00
622,0.00
623,40.00
624,0.00
625,40.00
626,0.00
627,40.00
628,40.00
629,0.00
630,0.00
631,0.00
632,0.00
633,40.00
634,0.00
635,0.00
636,0.00
637,40.00
638,0.00
639,0.00
640,0.00
641,40.00
642,0.00
643,40.00
644,0.00
645,0.00
646,0.00
647,0.00
648,0.00
649,0.00
650,0.00
651,40.00
652,0.00
653,0.00
654,0.00
655,40.00
656,0.00
657,40.00
658,0.00
659,0.00
660,0.00
661,40.00
662,0.00
663,40.00
664,0.00
665,0.00
666,0.00
667,40.00
668,0.00
669,40.00
670,0.00
671,0.00
672,40.00
673,40.00
674,0.00
675,0.00
676,0.00
677,40.00
678,40.00
679,40.00
680,0.00
681,40.00
682,0.00
683,40.00
684,0.00
685,0.00
686,0.00
687,40.00
688,0.00
689,40.00
690,0.00
691,40.00
692,0.00
693,0.00
694,0.00
695,40.00
696,0.00
697,0.00
698,0.00
699,40.00
700,0.00
701,40.00
702,0.00
703,0.00
704,0.00
705,0.00
706,0.00
707,40.00
708,0.00
709,40.00
710,0.00
711,40.00
712,0.00
713,40.00
714,0.00
715,0.00
716,0.00
717,0.00
718,-240.00
719,-640.00
720,-960.00
721,-1320.00
722,-1720.00
723,-2000.00
724,-2200.00
725,-2200.00
726,-2160.00
727,-1920.00
728,-1600.00
729,-1160.00
730,-560.00
731,0.00
732,560.00
733,1040.00
734,1440.00
735,1840.00
736,2080.00
737,2240.00
738,2200.00
739,2080.00
740,1960.00
741,1920.00
742,1760.00
743,1680.00
744,1600.00
745,1640.00
746,1480.00
747,1480.00
748,1360.00
749,1400.00
750,1320.00
751,1280.00
752,1200.00
753,1120.00
754,800.00
755,360.00
756,-120.00
757,-600.00
758,-1080.00
759,-1480.00
760,-1840.00
761,-2080.00
762,-2240.00
763,-2200.00
764,-2080.00
765,-1960.00
766,-1840.00
767,-1760.00
768,-1640.00
769,-1600.00
770,-1520.00
771,-1480.00
772,-1400.00
773,-1360.00
774,-1320.00
775,-1280.00
776,-1200.00
777,-1160.00
778,-1040.00
779,-760.00
780,-400.00
781,160.00
782,640.00
783,1120.00
784,1480.00
785,1920.00
786,2120.00
787,2280.00
788,2200.00
789,2120.00
790,1920.00
791,1920.00
792,1760.00
793,1680.00
794,1520.00
795,1640.00
796,1480.00
797,1480.00
798,1360.00
799,1360.00
800,1320.00
801,1280.00
802,1200.00
803,1120.00
804,800.00
805,400.00
806,-80.00
807,-600.00
808,-1120.00
809,-1480.00
810,-1840.00
811,-2080.00
812,-2240.00
813,-2200.00
814,-2080.00
815,-1960.00
816,-1840.00
817,-1760.00
818,-1600.00
819,-1640.00
820,-1520.00
821,-1480.00
822,-1400.00
823,-1360.00
824,-1320.00
825,-1280.00
826,-1200.00
827,-1160.00
828,-1040.00
829,-760.00
830,-360.00
831,160.00
832,640.00
833,1120.00
834,1480.00
835,1920.00
836,2120.00
837,2280.00
838,2200.00
839,2120.00
840,1920.00
841,1920.00
842,1760.00
843,1680.00
844,1560.00
845,1640.00
846,1480.00
847,1480.00
848,1360.00
849,1360.00
850,1320.00
851,1280.00
852,1200.00
853,1120.00
854,800.00
855,400.00
856,-80.00
857,-600.00
858,-1040.00
859,-1480.00
860,-1800.00
861,-2040.00
862,-2240.00
863,-2200.00
864,-2080.00
865,-1960.00
866,-1840.00
867,-1760.00
868,-1600.00
869,-1600.00
870,-1480.00
871,-1480.00
872,-1400.00
873,-1360.00
874,-1320.00
875,-1280.00
876,-1240.00
877,-1160.00
878,-1040.00
879,-760.00
880,-360.00
881,160.00
882,640.00
883,1120.00
884,1480.00
885,1920.00
886,2120.00
887,2280.00
888,2200.00
889,2120.00
890,1920.00
891,1920.00
892,1760.00
893,1680.00
894,1520.00
895,1600.00
896,1480.00
897,1480.00
898,1360.00
899,1400.00
900,1320.00
901,1280.00
902,1200.00
903,1120.00
904,800.00
905,400.00
906,-80.00
907,-600.00
908,-1040.00
909,-1480.00
910,-1840.00
911,-2080.00
912,-2240.00
913,-2200.00
914,-2080.00
915,-1960.00
916,-1840.00
917,-1760.00
918,-1640.00
919,-1600.00
920,-1520.00
921,-1480.00
922,-1400.00
923,-1360.00
924,-1320.00
925,-1280.00
926,-1200.00
927,-1160.00
928,-1000.00
929,-760.00
930,-400.00
931,120.00
932,640.00
933,1120.00
934,1480.00
935,1920.00
936,2120.00
937,2280.00
938,2200.00
939,2120.00
940,1960.00
941,1920.00
942,1760.00
943,1720.00
944,1560.00
945,1600.00
946,1480.00
947,1480.00
948,1360.00
949,1360.00
950,1320.00
951,1280.00
952,1200.00
953,1120.00
954,840.00
955,400.00
956,-80.00
957,-600.00
958,-1080.00
959,-1480.00
960,-1840.00
961,-2080.00
962,-2240.00
963,-2200.00
964,-2080.00
965,-1960.00
966,-1840.00
967,-1760.00
968,-1640.00
969,-1600.00
970,-1480.00
971,-1480.00
972,-1400.00
973,-1360.00
974,-1320.00
975,-1280.00
976,-1240.00
977,-1160.00
978,-1040.00
979,-760.00
980,-400.00
981,120.00
982,640.00
983,1120.00
984,1480.00
985,1920.00
986,2120.00
987,2280.00
988,2200.00
989,2120.00
990,1920.00
991,1920.00
992,1760.00
993,1680.00
994,1520.00
995,1640.00
996,1480.00
997,1480.00
998,1360.00
999,1400.00
1000,1320.00
1001,1280.00
1002,1240.00
1003,1120.00
1004,800.00
1005,400.00
1006,-80.00
1007,-600.00
1008,-1040.00
1009,-1480.00
1010,-1840.00
1011,-2080.00
1012,-2240.00
1013,-2200.00
1014,-2080.00
1015,-1960.00
1016,-1840.00
1017,-1760.00
1018,-1640.00
1019,-1600.00
1020,-1520.00
1021,-1480.00
1022,-1400.00
1023,-1360.00
1024,-1320.00
1025,-1280.00
1026,-1200.00
1027,-1160.00
1028,-1040.00
1029,-760.00
1030,-400.00
1031,120.00
1032,640.00
1033,1080.00
1034,1480.00
1035,1920.00
1036,2120.00
1037,2280.00
1038,2200.00
1039,2120.00
1040,1920.00
1041,1920.00
1042,1760.00
1043,1720.00
1044,1560.00
1045,1640.00
1046,1480.00
1047,1480.00
1048,1360.00
1049,1360.00
1050,1320.00
1051,1280.00
1052,1200.00
1053,1120.00
1054,800.00
1055,400.00
1056,-80.00
1057,-560.00
1058,-1040.00
1059,-1480.00
1060,-1800.00
1061,-2040.00
1062,-2240.00
1063,-2200.00
1064,-2080.00
1065,-1960.00
1066,-1840.00
1067,-1760.00
1068,-1640.00
1069,-1600.00
1070,-1560.00
1071,-1480.00
1072,-1400.00
1073,-1360.00
1074,-1320.00
1075,-1280.00
1076,-1200.00
1077,-1160.00
1078,-1040.00
1079,-760.00
1080,-400.00
1081,120.00
1082,640.00
1083,1080.00
1084,1480.00
1085,1920.00
1086,2120.00
1087,2280.00
1088,2200.00
1089,2120.00
1090,1920.00
1091,1920.00
1092,1760.00
1093,1680.00
1094,1560.00
1095,1640.00
1096,1480.00
1097,1480.00
1098,1400.00
1099,1400.00
1100,1320.00
1101,1280.00
1102,1200.00
1103,1120.00
1104,800.00
1105,400.00
1106,-80.00
1107,-600.00
1108,-1000.00
1109,-1440.00
1110,-1840.00
1111,-2080.00
1112,-2240.00
1113,-2200.00
1114,-2080.00
1115,-1960.00
1116,-1840.00
1117,-1760.00
1118,-1640.00
1119,-1640.00
1120,-1560.00
1121,-1480.00
1122,-1400.00
1123,-1360.00
1124,-1320.00
1125,-1280.00
1126,-1240.00
1127,-1160.00
1128,-1040.00
1129,-760.00
1130,-400.00
1131,120.00
1132,640.00
1133,1080.00
1134,1480.00
1135,1920.00
1136,2120.00
1137,2280.00
1138,2240.00
1139,2120.00
1140,1920.00
1141,1920.00
1142,1760.00
1143,1720.00
1144,1560.00
1145,1600.00
1146,1480.00
1147,1480.00
1148,1360.00
1149,1360.00
1150,1320.00
1151,1280.00
1152,1200.00
1153,1120.00
1154,800.00
1155,400.00
1156,-80.00
1157,-560.00
1158,-1040.00
1159,-1480.00
1160,-1840.00
1161,-2040.00
1162,-2240.00
1163,-2200.00
1164,-2080.00
1165,-1960.00
1166,-1840.00
1167,-1760.00
1168,-1640.00
1169,-1600.00
1170,-1560.00
1171,-1480.00
1172,-1400.00
1173,-1360.00
1174,-1320.00
1175,-1280.00
1176,-1200.00
1177,-1160.00
1178,-1040.00
1179,-760.00
1180,-400.00
1181,160.00
1182,640.00
1183,1080.00
1184,1480.00
1185,1920.00
1186,2120.00
1187,2280.00
1188,2200.00
1189,2120.00
1190,1920.00
1191,1920.00
1192,1760.00
1193,1680.00
1194,1560.00
1195,1600.00
1196,1480.00
1197,1480.00
1198,1360.00
1199,1360.00
1200,1200.00
1201,1120.00
1202,800.00
1203,400.00
1204,-80.00
1205,-600.00
1206,-1040.00
1207,-1480.00
1208,-1800.00
1209,-2080.00
1210,-2240.00
1211,-2200.00
1212,-2080.00
1213,-1960.00
1214,-1840.00
1215,-1760.00
1216,-1640.00
1217,-1600.00
1218,-1560.00
1219,-1480.00
1220,-1400.00
1221,-1360.00
1222,-1320.00
1223,-1280.00
1224,-1200.00
1225,-1160.00
1226,-1040.00
1227,-760.00
1228,-400.00
1229,120.00
1230,640.00
1231,1080.00
1232,1480.00
1233,1920.00
1234,2120.00
1235,2280.00
1236,2200.00
1237,2120.00
1238,1920.00
1239,1920.00
1240,1760.00
1241,1720.00
1242,1560.00
1243,1640.00
1244,1480.00
1245,1520.00
1246,1400.00
1247,1360.00
1248,1320.00
1249,1280.00
1250,1200.00
1251,1120.00
1252,800.00
1253,400.00
1254,-80.00
1255,-600.00
1256,-1040.00
1257,-1480.00
1258,-1840.00
1259,-2080.00
1260,-2240.00
1261,-2200.00
1262,-2080.00
1263,-1960.00
1264,-1840.00
1265,-1760.00
1266,-1640.00
1267,-1600.00
1268,-1520.00
1269,-1480.00
1270,-1400.00
1271,-1360.00
1272,-1320.00
1273,-1280.00
1274,-1240.00
1275,-1160.00
1276,-1040.00
1277,-760.00
1278,-400.00
1279,120.00
1280,640.00
1281,1120.00
1282,1480.00
1283,1920.00
1284,2120.00
1285,2280.00
1286,2240.00
1287,2120.00
1288,1920.00
1289,1920.00
1290,1760.00
1291,1720.00
1292,1520.00
1293,1640.00
1294,1520.00
1295,1480.00
1296,1400.00
1297,1360.00
1298,1320.00
1299,1280.00
1300,1200.00
1301,1120.00
1302,800.00
1303,400.00
1304,-80.00
1305,-600.00
1306,-1040.00
1307,-1480.00
1308,-1840.00
1309,-2080.00
1310,-2240.00
1311,-2200.00
1312,-2080.00
1313,-1960.00
1314,-1840.00
1315,-1760.00
1316,-1640.00
1317,-1600.00
1318,-1560.00
1319,-1480.00
1320,-1400.00
1321,-1360.00
1322,-1320.00
1323,-1280.00
1324,-1240.00
1325,-1160.00
1326,-1040.00
1327,-760.00
1328,-400.00
1329,120.00
1330,640.00
1331,1080.00
1332,1480.00
1333,1920.00
1334,2120.00
1335,2280.00
1336,2200.00
1337,2120.00
1338,1920.00
1339,1920.00
1340,1760.00
1341,1720.00
1342,1560.00
1343,1600.00
1344,1480.00
1345,1480.00
1346,1360.00
1347,1360.00
1348,1320.00
1349,1280.00
1350,1200.00
1351,1120.00
1352,800.00
1353,400.00
1354,-80.00
1355,-600.00
1356,-1080.00
1357,-1480.00
1358,-1840.00
1359,-2080.00
1360,-2240.00
1361,-2200.00
1362,-2080.00
1363,-1960.00
1364,-1840.00
1365,-1760.00
1366,-1640.00
1367,-1600.00
1368,-1560.00
1369,-1480.00
1370,-1400.00
1371,-1360.00
1372,-1320.00
1373,-1280.00
1374,-1200.00
1375,-1160.00
1376,-1000.00
1377,-760.00
1378,-400.00
1379,120.00
1380,640.00
1381,1080.00
1382,1480.00
1383,1920.00
1384,2120.00
1385,2280.00
1386,2200.00
1387,2120.00
1388,1920.00
1389,1920.00
1390,1760.00
1391,1680.00
1392,1560.00
1393,1600.00
1394,1480.00
1395,1480.00
1396,1360.00
1397,1360.00
1398,1320.00
1399,1280.00
1400,1200.00
1401,1120.00
1402,800.00
1403,400.00
1404,-80.00
1405,-600.00
1406,-1080.00
1407,-1480.00
1408,-1840.00
1409,-2080.00
1410,-2240.00
1411,-2200.00
1412,-2080.00
1413,-1960.00
1414,-1840.00
1415,-1760.00
1416,-1640.00
1417,-1640.00
1418,-1520.00
1419,-1480.00
1420,-1400.00
1421,-1360.00
1422,-1320.00
1423,-1280.00
1424,-1240.00
1425,-1160.00
1426,-1040.00
1427,-760.00
1428,-360.00
1429,120.00
1430,640.00
1431,1080.00
1432,1480.00
1433,1920.00
1434,2160.00
1435,2280.00
1436,2200.00
1437,2120.00
1438,1920.00
1439,1920.00
1440,1760.00
1441,1680.00
1442,1560.00
1443,1600.00
1444,1480.00
1445,1480.00
1446,1360.00
1447,1360.00
1448,1320.00
1449,1280.00
1450,1200.00
1451,1120.00
1452,800.00
1453,360.00
1454,-80.00
1455,-600.00
1456,-1120.00
1457,-1480.00
1458,-1840.00
1459,-2080.00
1460,-2240.00
1461,-2200.00
1462,-2120.00
1463,-1960.00
1464,-1840.00
1465,-1760.00
1466,-1640.00
1467,-1640.00
1468,-1520.00
1469,-1480.00
1470,-1400.00
1471,-1360.00
1472,-1320.00
1473,-1280.00
1474,-1200.00
1475,-1160.00
1476,-1040.00
1477,-760.00
1478,-360.00
1479,120.00
1480,640.00
1481,1080.00
1482,1480.00
1483,1920.00
1484,2120.00
1485,2280.00
1486,2200.00
1487,2120.00
1488,1920.00
1489,1920.00
1490,1760.00
1491,1680.00
1492,1560.00
1493,1600.00
1494,1480.00
1495,1480.00
1496,1360.00
1497,1360.00
1498,1320.00
1499,1280.00
1500,1200.00
1501,1120.00
1502,800.00
1503,360.00
1504,-120.00
1505,-600.00
1506,-1080.00
1507,-1480.00
1508,-1840.00
1509,-2080.00
1510,-2240.00
1511,-2200.00
1512,-2080.00
1513,-1960.00
1514,-1840.00
1515,-1760.00
1516,-1640.00
1517,-1640.00
1518,-1480.00
1519,-1480.00
1520,-1400.00
1521,-1360.00
1522,-1320.00
1523,-1320.00
1524,-1240.00
1525,-1160.00
1526,-1040.00
1527,-760.00
1528,-360.00
1529,160.00
1530,640.00
1531,1120.00
1532,1520.00
1533,1920.00
1534,2120.00
1535,2280.00
1536,2240.00
1537,2120.00
1538,1920.00
1539,1920.00
1540,1760.00
1541,1680.00
1542,1560.00
1543,1600.00
1544,1480.00
1545,1480.00
1546,1360.00
1547,1360.00
1548,1280.00
1549,1280.00
1550,1200.00
1551,1120.00
1552,800.00
1553,400.00
1554,-80.00
1555,-600.00
1556,-1120.00
1557,-1480.00
1558,-1840.00
1559,-2080.00
1560,-2240.00
1561,-2200.00
1562,-2080.00
1563,-1960.00
1564,-1840.00
1565,-1760.00
1566,-1640.00
1567,-1600.00
1568,-1520.00
1569,-1480.00
1570,-1440.00
1571,-1360.00
1572,-1320.00
1573,-1280.00
1574,-1200.00
1575,-1160.00
1576,-1000.00
1577,-760.00
1578,-400.00
1579,120.00
1580,640.00
1581,1080.00
1582,1480.00
1583,1920.00
1584,2120.00
1585,2280.00
1586,2200.00
1587,2120.00
1588,1920.00
1589,1920.00
1590,1760.00
1591,1680.00
1592,1560.00
1593,1600.00
1594,1480.00
1595,1480.00
1596,1360.00
1597,1360.00
1598,1320.00
1599,1280.00
1600,1200.00
1601,1120.00
1602,800.00
1603,360.00
1604,-80.00
1605,-600.00
1606,-1120.00
1607,-1480.00
1608,-1840.00
1609,-2080.00
1610,-2240.00
1611,-2200.00
1612,-2080.00
1613,-1960.00
1614,-1840.00
1615,-1760.00
1616,-1640.00
1617,-1600.00
1618,-1520.00
1619,-1480.00
1620,-1400.00
1621,-1360.00
1622,-1320.00
1623,-1280.00
1624,-1200.00
1625,-1160.00
1626,-1040.00
1627,-760.00
1628,-400.00
1629,160.00
1630,640.00
1631,1120.00
1632,1480.00
1633,1920.00
1634,2120.00
1635,2280.00
1636,2200.00
1637,2120.00
1638,1920.00
1639,1920.00
1640,1760.00
1641,1680.00
1642,1560.00
1643,1600.00
1644,1480.00
1645,1480.00
1646,1360.00
1647,1360.00
1648,1320.00
1649,1280.00
1650,1200.00
1651,1120.00
1652,800.00
1653,360.00
1654,-80.00
1655,-600.00
1656,-1120.00
1657,-1480.00
1658,-1840.00
1659,-2080.00
1660,-2240.00
1661,-2200.00
1662,-2120.00
1663,-1960.00
1664,-1840.00
1665,-1760.00
1666,-1640.00
1667,-1600.00
1668,-1520.00
1669,-1480.00
1670,-1400.00
1671,-1360.00
1672,-1320.00
1673,-1280.00
1674,-1200.00
1675,-1160.00
1676,-1040.00
1677,-760.00
1678,-400.00
1679,160.00
1680,640.00
1681,1120.00
1682,1480.00
1683,1920.00
1684,2120.00
1685,2280.00
1686,2200.00
1687,2120.00
1688,1920.00
1689,1920.00
1690,1760.00
1691,1720.00
1692,1520.00
1693,1640.00
1694,1480.00
1695,1480.00
1696,1360.00
1697,1360.00
1698,1320.00
1699,1280.00
1700,1200.00
1701,1080.00
1702,800.00
1703,360.00
1704,-120.00
1705,-600.00
1706,-1080.00
1707,-1480.00
1708,-1840.00
1709,-2080.00
1710,-2240.00
1711,-2200.00
1712,-2080.00
1713,-1960.00
1714,-1840.00
1715,-1760.00
1716,-1640.00
1717,-1600.00
1718,-1480.00
1719,-1480.00
1720,-1440.00
1721,-1360.00
1722,-1320.00
1723,-1280.00
1724,-1200.00
1725,-1160.00
1726,-1000.00
1727,-760.00
1728,-400.00
1729,160.00
1730,640.00
1731,1080.00
1732,1520.00
1733,1920.00
1734,2120.00
1735,2280.00
1736,2200.00
1737,2120.00
1738,1920.00
1739,1920.00
1740,1760.00
1741,1680.00
1742,1600.00
1743,1640.00
1744,1480.00
1745,1480.00
1746,1360.00
1747,1360.00
1748,1280.00
1749,1280.00
1750,1200.00
1751,1120.00
1752,800.00
1753,360.00
1754,-120.00
1755,-600.00
1756,-1120.00
1757,-1480.00
1758,-1840.00
1759,-2080.00
1760,-2240.00
1761,-2200.00
1762,-2120.00
1763,-2000.00
1764,-1840.00
1765,-1800.00
1766,-1640.00
1767,-1600.00
1768,-1520.00
1769,-1480.00
1770,-1400.00
1771,-1360.00
1772,-1320.00
1773,-1320.00
1774,-1200.00
1775,-1160.00
1776,-1040.00
1777,-760.00
1778,-400.00
1779,160.00
1780,640.00
1781,1120.00
1782,1480.00
1783,1920.00
1784,2120.00
1785,2280.00
1786,2200.00
1787,2120.00
1788,1920.00
1789,1920.00
1790,1760.00
1791,1680.00
1792,1520.00
1793,1640.00
1794,1480.00
1795,1480.00
1796,1360.00
1797,1400.00
1798,1320.00
1799,1280.00
1800,800.00
1801,360.00
1802,-120.00
1803,-600.00
1804,-1080.00
1805,-1480.00
1806,-1840.00
1807,-2080.00
1808,-2240.00
1809,-2200.00
1810,-2080.00
1811,-1960.00
1812,-1840.00
1813,-1760.00
1814,-1640.00
1815,-1600.00
1816,-1520.00
1817,-1480.00
1818,-1400.00
1819,-1360.00
1820,-1320.00
1821,-1280.00
1822,-1240.00
1823,-1160.00
1824,-1040.00
1825,-760.00
1826,-400.00
1827,160.00
1828,640.00
1829,1120.00
1830,1480.00
1831,1920.00
1832,2120.00
1833,2280.00
1834,2200.00
1835,2120.00
1836,1920.00
1837,1920.00
1838,1760.00
1839,1680.00
1840,1520.00
1841,1640.00
1842,1480.00
1843,1480.00
1844,1360.00
1845,1360.00
1846,1320.00
1847,1280.00
1848,1200.00
1849,1120.00
1850,800.00
1851,400.00
1852,-80.00
1853,-600.00
1854,-1120.00
1855,-1480.00
1856,-1840.00
1857,-2080.00
1858,-2240.00
1859,-2200.00
1860,-2080.00
1861,-1960.00
1862,-1840.00
1863,-1760.00
1864,-1640.00
1865,-1600.00
1866,-1520.00
1867,-1480.00
1868,-1400.00
1869,-1360.00
1870,-1320.00
1871,-1320.00
1872,-1240.00
1873,-1160.00
1874,-1040.00
1875,-760.00
1876,-400.00
1877,160.00
1878,640.00
1879,1120.00
1880,1480.00
1881,1920.00
1882,2120.00
1883,2280.00
1884,2200.00
1885,2120.00
1886,1920.00
1887,1920.00
1888,1760.00
1889,1680.00
1890,1520.00
1891,1600.00
1892,1480.00
1893,1480.00
1894,1360.00
