Channel			  :,CH1
Frequency			  :,F=  ?
Period 			  :,T=  ?
PK-PK				  :,Vpp=4.480V
Average			  :,V=-13.80mV
Vertical pos		  :,0.00mV
Probe attenuation	  :,10X
Voltage per ADC value:,40.00mV
Time interval		  :,0.00uS

index,CH1_Voltage(mV)
1938,-1320.00
1939,-1680.00
1940,-1960.00
1941,-2120.00
1942,-2080.00
1943,-1960.00
1944,-1720.00
1945,-1480.00
1946,-1400.00
1947,-1320.00
1948,-1360.00
1949,-1320.00
1950,-1360.00
1951,-1360.00
1952,-1360.00
1953,-1400.00
1954,-1440.00
1955,-1400.00
1956,-1360.00
1957,-1240.00
1958,-960.00
1959,-520.00
1960,-80.00
1961,440.00
1962,880.00
1963,1320.00
1964,1680.00
1965,1960.00
1966,2120.00
1967,2120.00
1968,2000.00
1969,1760.00
1970,1560.00
1971,1360.00
1972,1360.00
1973,1320.00
1974,1360.00
1975,1320.00
1976,1400.00
1977,1400.00
1978,1440.00
1979,1360.00
1980,1480.00
1981,1360.00
1982,1280.00
1983,960.00
1984,640.00
1985,120.00
1986,-320.00
1987,-840.00
1988,-1320.00
1989,-1680.00
1990,-1960.00
1991,-2080.00
1992,-2080.00
1993,-2000.00
1994,-1720.00
1995,-1480.00
1996,-1440.00
1997,-1360.00
1998,-1360.00
1999,-1320.00
2000,-1360.00
2001,-1360.00
2002,-1360.00
2003,-1400.00
2004,-1400.00
2005,-1400.00
2006,-1360.00
2007,-1200.00
2008,-960.00
2009,-520.00
2010,-80.00
2011,360.00
2012,840.00
2013,1320.00
2014,1680.00
2015,1960.00
2016,2160.00
2017,2120.00
2018,2000.00
2019,1680.00
2020,1560.00
2021,1360.00
2022,1360.00
2023,1320.00
2024,1360.00
2025,1320.00
2026,1400.00
2027,1400.00
2028,1480.00
2029,1400.00
2030,1480.00
2031,1360.00
2032,1280.00
2033,960.00
2034,600.00
2035,80.00
2036,-360.00
2037,-880.00
2038,-1320.00
2039,-1680.00
2040,-1960.00
2041,-2080.00
2042,-2080.00
2043,-2000.00
2044,-1720.00
2045,-1480.00
2046,-1440.00
2047,-1320.00
2048,-1360.00
2049,-1320.00
2050,-1360.00
2051,-1360.00
2052,-1400.00
2053,-1400.00
2054,-1400.00
2055,-1400.00
2056,-1360.00
2057,-1200.00
2058,-920.00
2059,-520.00
2060,-80.00
2061,440.00
2062,880.00
2063,1320.00
2064,1680.00
2065,2000.00
2066,2160.00
2067,2080.00
2068,1960.00
2069,1680.00
2070,1560.00
2071,1360.00
2072,1400.00
2073,1320.00
2074,1360.00
2075,1320.00
2076,1400.00
2077,1400.00
2078,1480.00
2079,1400.00
2080,1440.00
2081,1400.00
2082,1280.00
2083,920.00
2084,640.00
2085,120.00
2086,-360.00
2087,-840.00
2088,-1320.00
2089,-1680.00
2090,-1960.00
2091,-2080.00
2092,-2080.00
2093,-1960.00
2094,-1720.00
2095,-1480.00
2096,-1400.00
2097,-1360.00
2098,-1360.00
2099,-1320.00
2100,-1360.00
2101,-1360.00
2102,-1400.00
2103,-1400.00
2104,-1400.00
2105,-1400.00
2106,-1360.00
2107,-1200.00
2108,-920.00
2109,-520.00
2110,-80.00
2111,360.00
2112,840.00
2113,1360.00
2114,1680.00
2115,2000.00
2116,2160.00
2117,2080.00
2118,1960.00
2119,1760.00
2120,1560.00
2121,1360.00
2122,1400.00
2123,1320.00
2124,1360.00
2125,1320.00
2126,1400.00
2127,1400.00
2128,1480.00
2129,1400.00
2130,1440.00
2131,1360.00
2132,1280.00
2133,920.00
2134,640.00
2135,80.00
2136,-360.00
2137,-840.00
2138,-1320.00
2139,-1680.00
2140,-1960.00
2141,-2080.00
2142,-2080.00
2143,-1960.00
2144,-1720.00
2145,-1480.00
2146,-1440.00
2147,-1360.00
2148,-1360.00
2149,-1320.00
2150,-1360.00
2151,-1360.00
2152,-1360.00
2153,-1400.00
2154,-1400.00
2155,-1400.00
2156,-1360.00
2157,-1200.00
2158,-920.00
2159,-520.00
2160,-80.00
2161,440.00
2162,880.00
2163,1320.00
2164,1680.00
2165,2040.00
2166,2120.00
2167,2080.00
2168,1960.00
2169,1680.00
2170,1560.00
2171,1360.00
2172,1400.00
2173,1320.00
2174,1360.00
2175,1320.00
2176,1400.00
2177,1400.00
2178,1480.00
2179,1400.00
2180,1440.00
2181,1400.00
2182,1280.00
2183,920.00
2184,640.00
2185,80.00
2186,-360.00
2187,-880.00
2188,-1320.00
2189,-1680.00
2190,-1960.00
2191,-2080.00
2192,-2080.00
2193,-1960.00
2194,-1720.00
2195,-1480.00
2196,-1440.00
2197,-1360.00
2198,-1360.00
2199,-1320.00
2200,-1360.00
2201,-1360.00
2202,-1360.00
2203,-1400.00
2204,-1400.00
2205,-1400.00
2206,-1360.00
2207,-1200.00
2208,-920.00
2209,-520.00
2210,-80.00
2211,360.00
2212,880.00
2213,1320.00
2214,1680.00
2215,1960.00
2216,2120.00
2217,2080.00
2218,1960.00
2219,1680.00
2220,1560.00
2221,1360.00
2222,1400.00
2223,1320.00
2224,1360.00
2225,1320.00
2226,1400.00
2227,1360.00
2228,1480.00
2229,1400.00
2230,1440.00
2231,1400.00
2232,1280.00
2233,920.00
2234,640.00
2235,40.00
2236,-360.00
2237,-840.00
2238,-1320.00
2239,-1720.00
2240,-1960.00
2241,-2080.00
2242,-2080.00
2243,-1960.00
2244,-1680.00
2245,-1480.00
2246,-1400.00
2247,-1320.00
2248,-1360.00
2249,-1320.00
2250,-1360.00
2251,-1360.00
2252,-1360.00
2253,-1400.00
2254,-1440.00
2255,-1400.00
2256,-1360.00
2257,-1200.00
2258,-920.00
2259,-520.00
2260,-80.00
2261,400.00
2262,880.00
2263,1320.00
2264,1680.00
2265,2000.00
2266,2120.00
2267,2120.00
2268,1960.00
2269,1680.00
2270,1560.00
2271,1360.00
2272,1400.00
2273,1320.00
2274,1360.00
2275,1320.00
2276,1400.00
2277,1400.00
2278,1480.00
2279,1400.00
2280,1440.00
2281,1400.00
2282,1280.00
2283,920.00
2284,640.00
2285,40.00
2286,-360.00
2287,-840.00
2288,-1320.00
2289,-1720.00
2290,-1960.00
2291,-2080.00
2292,-2080.00
2293,-1960.00
2294,-1720.00
2295,-1480.00
2296,-1400.00
2297,-1320.00
2298,-1360.00
2299,-1320.00
2300,-1360.00
2301,-1360.00
2302,-1360.00
2303,-1400.00
2304,-1400.00
2305,-1400.00
2306,-1360.00
2307,-1200.00
2308,-920.00
2309,-520.00
2310,-40.00
2311,360.00
2312,880.00
2313,1320.00
2314,1680.00
2315,2000.00
2316,2120.00
2317,2080.00
2318,1960.00
2319,1680.00
2320,1560.00
2321,1360.00
2322,1400.00
2323,1320.00
2324,1360.00
2325,1320.00
2326,1400.00
2327,1400.00
2328,1480.00
2329,1400.00
2330,1440.00
2331,1400.00
2332,1280.00
2333,920.00
2334,640.00
2335,40.00
2336,-360.00
2337,-840.00
2338,-1320.00
2339,-1720.00
2340,-1960.00
2341,-2080.00
2342,-2080.00
2343,-1960.00
2344,-1720.00
2345,-1480.00
2346,-1440.00
2347,-1320.00
2348,-1360.00
2349,-1320.00
2350,-1360.00
2351,-1360.00
2352,-1360.00
2353,-1400.00
2354,-1440.00
2355,-1400.00
2356,-1360.00
2357,-1200.00
2358,-920.00
2359,-520.00
2360,-40.00
2361,440.00
2362,880.00
2363,1320.00
2364,1680.00
2365,2000.00
2366,2160.00
2367,2080.00
2368,1960.00
2369,1680.00
2370,1560.00
2371,1360.00
2372,1400.00
2373,1320.00
2374,1360.00
2375,1320.00
2376,1400.00
2377,1360.00
2378,1480.00
2379,1360.00
2380,1440.00
2381,1440.00
2382,1280.00
2383,920.00
2384,600.00
2385,40.00
2386,-360.00
2387,-840.00
2388,-1320.00
2389,-1680.00
2390,-1960.00
2391,-2120.00
2392,-2080.00
2393,-1960.00
2394,-1720.00
2395,-1480.00
2396,-1400.00
2397,-1320.00
2398,-1360.00
2399,-1320.00
2400,-1360.00
2401,-1400.00
2402,-1440.00
2403,-1400.00
2404,-1360.00
2405,-1200.00
2406,-920.00
2407,-520.00
2408,-80.00
2409,440.00
2410,880.00
2411,1360.00
2412,1680.00
2413,2000.00
2414,2160.00
2415,2080.00
2416,1960.00
2417,1680.00
2418,1560.00
2419,1360.00
2420,1400.00
2421,1320.00
2422,1360.00
2423,1320.00
2424,1400.00
2425,1400.00
2426,1480.00
2427,1360.00
2428,1440.00
2429,1400.00
2430,1280.00
2431,920.00
2432,640.00
2433,80.00
2434,-360.00
2435,-880.00
2436,-1320.00
2437,-1720.00
2438,-1960.00
2439,-2120.00
2440,-2080.00
2441,-1960.00
2442,-1720.00
2443,-1480.00
2444,-1440.00
2445,-1320.00
2446,-1360.00
2447,-1320.00
2448,-1360.00
2449,-1360.00
2450,-1360.00
2451,-1400.00
2452,-1400.00
2453,-1400.00
2454,-1360.00
2455,-1200.00
2456,-920.00
2457,-520.00
2458,-40.00
2459,440.00
2460,880.00
2461,1360.00
2462,1680.00
2463,2000.00
2464,2160.00
2465,2120.00
2466,1960.00
2467,1680.00
2468,1560.00
2469,1360.00
2470,1400.00
2471,1320.00
2472,1360.00
2473,1320.00
2474,1400.00
2475,1400.00
2476,1480.00
2477,1400.00
2478,1440.00
2479,1440.00
2480,1280.00
2481,920.00
2482,640.00
2483,80.00
2484,-360.00
2485,-880.00
2486,-1320.00
2487,-1680.00
2488,-1960.00
2489,-2120.00
2490,-2080.00
2491,-1960.00
2492,-1720.00
2493,-1480.00
2494,-1440.00
2495,-1320.00
2496,-1360.00
2497,-1320.00
2498,-1360.00
2499,-1360.00
2500,-1360.00
2501,-1400.00
2502,-1400.00
2503,-1400.00
2504,-1360.00
2505,-1200.00
2506,-920.00
2507,-520.00
2508,-80.00
2509,440.00
2510,880.00
2511,1320.00
2512,1680.00
2513,2000.00
2514,2160.00
2515,2080.00
2516,1960.00
2517,1680.00
2518,1560.00
2519,1360.00
2520,1400.00
2521,1320.00
2522,1360.00
2523,1320.00
2524,1400.00
2525,1360.00
2526,1480.00
2527,1360.00
2528,1440.00
2529,1400.00
2530,1280.00
2531,880.00
2532,600.00
2533,40.00
2534,-360.00
2535,-880.00
2536,-1320.00
2537,-1720.00
2538,-1960.00
2539,-2160.00
2540,-2080.00
2541,-1960.00
2542,-1720.00
2543,-1480.00
2544,-1440.00
2545,-1320.00
2546,-1360.00
2547,-1320.00
2548,-1360.00
2549,-1360.00
2550,-1360.00
2551,-1400.00
2552,-1440.00
2553,-1400.00
2554,-1360.00
2555,-1200.00
2556,-960.00
2557,-520.00
2558,-80.00
2559,440.00
2560,880.00
2561,1360.00
2562,1680.00
2563,2000.00
2564,2120.00
2565,2120.00
2566,1960.00
2567,1680.00
2568,1560.00
2569,1360.00
2570,1400.00
2571,1320.00
2572,1360.00
2573,1320.00
2574,1400.00
2575,1400.00
2576,1480.00
2577,1440.00
2578,1440.00
2579,1440.00
2580,1280.00
2581,920.00
2582,640.00
2583,80.00
2584,-360.00
2585,-880.00
2586,-1320.00
2587,-1720.00
2588,-1960.00
2589,-2080.00
2590,-2080.00
2591,-1960.00
2592,-1720.00
2593,-1480.00
2594,-1400.00
2595,-1320.00
2596,-1360.00
2597,-1320.00
2598,-1360.00
2599,-1360.00
2600,-1360.00
2601,-1400.00
2602,-1440.00
2603,-1400.00
2604,-1360.00
2605,-1200.00
2606,-920.00
2607,-520.00
2608,-40.00
2609,440.00
2610,880.00
2611,1360.00
2612,1680.00
2613,2040.00
2614,2160.00
2615,2080.00
2616,1960.00
2617,1680.00
2618,1560.00
2619,1360.00
2620,1400.00
2621,1320.00
2622,1360.00
2623,1320.00
2624,1400.00
2625,1440.00
2626,1440.00
2627,1360.00
2628,1440.00
2629,1400.00
2630,1280.00
2631,920.00
2632,600.00
2633,80.00
2634,-360.00
2635,-880.00
2636,-1320.00
2637,-1720.00
2638,-1960.00
2639,-2120.00
2640,-2080.00
2641,-1960.00
2642,-1720.00
2643,-1480.00
2644,-1440.00
2645,-1320.00
2646,-1360.00
2647,-1320.00
2648,-1360.00
2649,-1360.00
2650,-1360.00
2651,-1400.00
2652,-1400.00
2653,-1400.00
2654,-1360.00
2655,-1200.00
2656,-920.00
2657,-520.00
2658,-80.00
2659,360.00
2660,880.00
2661,1320.00
2662,1680.00
2663,2040.00
2664,2160.00
2665,2080.00
2666,1960.00
2667,1680.00
2668,1560.00
2669,1360.00
2670,1400.00
2671,1320.00
2672,1360.00
2673,1320.00
2674,1400.00
2675,1360.00
2676,1440.00
2677,1400.00
2678,1440.00
2679,1400.00
2680,1280.00
2681,920.00
2682,600.00
2683,40.00
2684,-360.00
2685,-880.00
2686,-1320.00
2687,-1720.00
2688,-1960.00
2689,-2080.00
2690,-2080.00
2691,-1960.00
2692,-1680.00
2693,-1480.00
2694,-1440.00
2695,-1320.00
2696,-1360.00
2697,-1320.00
2698,-1360.00
2699,-1360.00
2700,-1400.00
2701,-1400.00
2702,-1440.00
2703,-1400.00
2704,-1360.00
2705,-1200.00
2706,-920.00
2707,-520.00
2708,-80.00
2709,440.00
2710,880.00
2711,1320.00
2712,1680.00
2713,2000.00
2714,2120.00
2715,2120.00
2716,1960.00
2717,1680.00
2718,1560.00
2719,1360.00
2720,1400.00
2721,1320.00
2722,1360.00
2723,1320.00
2724,1400.00
2725,1400.00
2726,1440.00
2727,1400.00
2728,1440.00
2729,1400.00
2730,1240.00
2731,920.00
2732,640.00
2733,80.00
2734,-360.00
2735,-840.00
2736,-1320.00
2737,-1720.00
2738,-1960.00
2739,-2080.00
2740,-2080.00
2741,-1880.00
2742,-1720.00
2743,-1480.00
2744,-1440.00
2745,-1320.00
2746,-1360.00
2747,-1320.00
2748,-1360.00
2749,-1360.00
2750,-1360.00
2751,-1400.00
2752,-1400.00
2753,-1400.00
2754,-1360.00
2755,-1200.00
2756,-920.00
2757,-520.00
2758,-40.00
2759,440.00
2760,880.00
2761,1320.00
2762,1680.00
2763,2000.00
2764,2160.00
2765,2080.00
2766,1960.00
2767,1680.00
2768,1560.00
2769,1360.00
2770,1400.00
2771,1320.00
2772,1360.00
2773,1320.00
2774,1400.00
2775,1360.00
2776,1480.00
2777,1400.00
2778,1480.00
2779,1360.00
2780,1280.00
2781,920.00
2782,640.00
2783,40.00
2784,-360.00
2785,-880.00
2786,-1320.00
2787,-1720.00
2788,-1960.00
2789,-2080.00
2790,-2080.00
2791,-1960.00
2792,-1680.00
2793,-1480.00
2794,-1400.00
2795,-1360.00
2796,-1360.00
2797,-1320.00
2798,-1360.00
2799,-1360.00
2800,-1360.00
2801,-1400.00
2802,-1400.00
2803,-1400.00
2804,-1360.00
2805,-1200.00
2806,-920.00
2807,-520.00
2808,-40.00
2809,440.00
2810,880.00
2811,1360.00
2812,1680.00
2813,2000.00
2814,2160.00
2815,2080.00
2816,1960.00
2817,1680.00
2818,1560.00
2819,1360.00
2820,1400.00
2821,1320.00
2822,1360.00
2823,1320.00
2824,1400.00
2825,1400.00
2826,1480.00
2827,1360.00
2828,1440.00
2829,1400.00
2830,1280.00
2831,920.00
2832,600.00
2833,40.00
2834,-360.00
2835,-880.00
2836,-1320.00
2837,-1720.00
2838,-1960.00
2839,-2160.00
2840,-2080.00
2841,-1960.00
2842,-1680.00
2843,-1480.00
2844,-1400.00
2845,-1360.00
2846,-1360.00
2847,-1320.00
2848,-1360.00
2849,-1360.00
2850,-1400.00
2851,-1400.00
2852,-1440.00
2853,-1400.00
2854,-1360.00
2855,-1200.00
2856,-920.00
2857,-520.00
2858,-40.00
2859,440.00
2860,880.00
2861,1360.00
2862,1680.00
2863,2000.00
2864,2160.00
2865,2080.00
2866,1960.00
2867,1680.00
2868,1560.00
2869,1360.00
2870,1360.00
2871,1320.00
2872,1360.00
2873,1320.00
2874,1400.00
2875,1400.00
2876,1440.00
2877,1360.00
2878,1480.00
2879,1360.00
2880,1240.00
2881,920.00
2882,600.00
2883,40.00
2884,-360.00
2885,-880.00
2886,-1360.00
2887,-1720.00
2888,-1960.00
2889,-2080.00
2890,-2080.00
2891,-1960.00
2892,-1680.00
2893,-1480.00
2894,-1440.00
2895,-1320.00
2896,-1360.00
2897,-1320.00
2898,-1360.00
2899,-1360.00
2900,-1400.00
2901,-1400.00
2902,-1440.00
2903,-1400.00
2904,-1360.00
2905,-1200.00
2906,-920.00
2907,-520.00
2908,-40.00
2909,440.00
2910,880.00
2911,1360.00
2912,1680.00
2913,2040.00
2914,2160.00
2915,2120.00
2916,1960.00
2917,1680.00
2918,1560.00
2919,1360.00
2920,1400.00
2921,1320.00
2922,1360.00
2923,1320.00
2924,1400.00
2925,1400.00
2926,1440.00
2927,1400.00
2928,1440.00
2929,1400.00
2930,1280.00
2931,920.00
2932,600.00
2933,40.00
2934,-360.00
2935,-880.00
2936,-1320.00
2937,-1720.00
2938,-1960.00
2939,-2080.00
2940,-2080.00
2941,-1960.00
2942,-1720.00
2943,-1480.00
2944,-1440.00
2945,-1320.00
2946,-1360.00
2947,-1320.00
2948,-1360.00
2949,-1360.00
2950,-1400.00
2951,-1400.00
2952,-1400.00
2953,-1400.00
2954,-1360.00
2955,-1200.00
2956,-920.00
2957,-520.00
2958,-40.00
2959,440.00
2960,880.00
2961,1360.00
2962,1680.00
2963,2000.00
2964,2160.00
2965,2080.00
2966,1960.00
2967,1640.00
2968,1320.00
2969,880.00
2970,400.00
2971,-80.00
2972,-520.00
2973,-1000.00
2974,-1400.00
2975,-1720.00
2976,-1960.00
2977,-2040.00
2978,-1960.00
2979,-1760.00
2980,-1480.00
2981,-1120.00
2982,-680.00
2983,-200.00
2984,280.00
2985,760.00
2986,1280.00
2987,1640.00
2988,1960.00
2989,2080.00
2990,2120.00
2991,1960.00
2992,1800.00
2993,1600.00
2994,1600.00
2995,1440.00
2996,1480.00
2997,1360.00
2998,1360.00
2999,1320.00
3000,1280.00
3001,1240.00
3002,1240.00
3003,1080.00
3004,880.00
3005,480.00
3006,120.00
3007,-320.00
3008,-760.00
3009,-1240.00
3010,-1640.00
3011,-1840.00
3012,-2000.00
3013,-2000.00
3014,-1880.00
3015,-1560.00
3016,-1280.00
3017,-920.00
3018,-360.00
3019,120.00
3020,640.00
3021,1080.00
3022,1480.00
3023,1800.00
3024,2040.00
3025,2080.00
3026,2040.00
3027,1760.00
3028,1520.00
3029,1080.00
3030,680.00
3031,120.00
3032,-360.00
3033,-880.00
3034,-1320.00
3035,-1720.00
3036,-2000.00
3037,-2160.00
3038,-2160.00
3039,-2080.00
3040,-1880.00
3041,-1680.00
3042,-1640.00
3043,-1520.00
3044,-1480.00
3045,-1440.00
3046,-1400.00
3047,-1360.00
3048,-1360.00
3049,-1280.00
3050,-1280.00
3051,-1280.00
3052,-1200.00
3053,-1000.00
3054,-720.00
3055,-400.00
3056,40.00
3057,480.00
3058,960.00
3059,1360.00
3060,1680.00
3061,2040.00
3062,2120.00
3063,2080.00
3064,1960.00
3065,1640.00
3066,1520.00
3067,1360.00
3068,1360.00
3069,1280.00
3070,1320.00
3071,1320.00
3072,1360.00
3073,1320.00
3074,1400.00
3075,1360.00
3076,1400.00
3077,1360.00
3078,1280.00
3079,1040.00
3080,640.00
3081,160.00
3082,-240.00
3083,-760.00
3084,-1240.00
3085,-1600.00
3086,-1880.00
3087,-2040.00
3088,-2000.00
3089,-1840.00
3090,-1640.00
3091,-1400.00
3092,-1360.00
3093,-1320.00
3094,-1320.00
3095,-1280.00
3096,-1280.00
3097,-1320.00
3098,-1360.00
3099,-1360.00
3100,-1360.00
3101,-1360.00
3102,-1360.00
3103,-1280.00
3104,-1000.00
3105,-600.00
3106,-160.00
3107,280.00
3108,760.00
3109,1240.00
3110,1640.00
3111,1920.00
3112,2040.00
3113,2040.00
3114,1960.00
3115,1680.00
3116,1560.00
3117,1360.00
3118,1400.00
3119,1360.00
3120,1360.00
3121,1320.00
3122,1440.00
3123,1360.00
3124,1480.00
3125,1440.00
3126,1440.00
3127,1400.00
3128,1280.00
3129,920.00
3130,640.00
3131,80.00
3132,-360.00
3133,-880.00
3134,-1320.00
3135,-1720.00
3136,-2000.00
3137,-2120.00
3138,-2080.00
3139,-1920.00
3140,-1680.00
3141,-1280.00
3142,-840.00
3143,-400.00
3144,80.00
3145,560.00
3146,1040.00
3147,1360.00
3148,1760.00
3149,1960.00
3150,2040.00
3151,1960.00
3152,1800.00
3153,1440.00
3154,1200.00
3155,760.00
3156,280.00
3157,-240.00
3158,-680.00
3159,-1200.00
3160,-1640.00
3161,-1880.00
3162,-2040.00
3163,-2080.00
3164,-2000.00
3165,-1760.00
3166,-1400.00
3167,-1040.00
3168,-520.00
3169,0.00
3170,520.00
3171,1040.00
3172,1520.00
3173,1840.00
3174,2120.00
3175,2200.00
3176,2200.00
3177,1960.00
3178,1640.00
3179,1240.00
3180,840.00
3181,200.00
3182,-240.00
3183,-840.00
3184,-1280.00
3185,-1680.00
3186,-2000.00
3187,-2200.00
3188,-2200.00
3189,-2080.00
3190,-1880.00
3191,-1720.00
3192,-1640.00
3193,-1520.00
3194,-1480.00
3195,-1400.00
3196,-1360.00
3197,-1360.00
3198,-1360.00
3199,-1280.00
3200,-1280.00
3201,-1280.00
3202,-1200.00
3203,-1000.00
3204,-760.00
3205,-440.00
3206,40.00
3207,480.00
3208,960.00
3209,1360.00
3210,1680.00
3211,1960.00
3212,2120.00
3213,2080.00
3214,1960.00
3215,1680.00
3216,1560.00
3217,1360.00
3218,1400.00
3219,1360.00
3220,1400.00
3221,1320.00
3222,1440.00
3223,1360.00
3224,1480.00
3225,1440.00
3226,1400.00
3227,1360.00
3228,1240.00
3229,920.00
3230,600.00
3231,40.00
3232,-360.00
3233,-880.00
3234,-1320.00
3235,-1720.00
3236,-2000.00
3237,-2160.00
3238,-2080.00
3239,-1920.00
3240,-1640.00
3241,-1200.00
3242,-760.00
3243,-320.00
3244,200.00
3245,600.00
3246,1120.00
3247,1480.00
3248,1800.00
3249,1960.00
3250,2080.00
3251,1960.00
3252,1800.00
3253,1360.00
3254,1120.00
3255,640.00
3256,160.00
3257,-360.00
3258,-760.00
3259,-1320.00
3260,-1680.00
3261,-2000.00
3262,-2120.00
3263,-2160.00
3264,-2040.00
3265,-1760.00
3266,-1440.00
3267,-1000.00
3268,-480.00
3269,0.00
3270,560.00
3271,1080.00
3272,1520.00
3273,1880.00
3274,2120.00
3275,2200.00
3276,2200.00
3277,1960.00
3278,1640.00
3279,1240.00
3280,840.00
3281,200.00
3282,-240.00
3283,-840.00
3284,-1280.00
3285,-1720.00
3286,-2000.00
3287,-2200.00
3288,-2200.00
3289,-2080.00
3290,-1880.00
3291,-1680.00
3292,-1640.00
3293,-1560.00
3294,-1480.00
3295,-1400.00
3296,-1400.00
3297,-1360.00
3298,-1360.00
3299,-1280.00
3300,-1280.00
3301,-1240.00
3302,-1200.00
3303,-1000.00
3304,-760.00
3305,-440.00
3306,0.00
3307,440.00
3308,920.00
3309,1360.00
3310,1680.00
3311,1960.00
3312,2080.00
3313,2120.00
3314,1960.00
3315,1680.00
3316,1560.00
3317,1360.00
3318,1400.00
3319,1360.00
3320,1360.00
3321,1360.00
3322,1400.00
3323,1360.00
3324,1440.00
3325,1440.00
3326,1400.00
3327,1360.00
3328,1240.00
3329,920.00
3330,600.00
3331,40.00
3332,-360.00
3333,-880.00
3334,-1320.00
3335,-1720.00
3336,-2000.00
3337,-2160.00
3338,-2080.00
3339,-1920.00
3340,-1680.00
3341,-1200.00
3342,-800.00
3343,-320.00
3344,160.00
3345,600.00
3346,1120.00
3347,1480.00
3348,1840.00
3349,2000.00
3350,2080.00
3351,1960.00
3352,1800.00
3353,1360.00
3354,1120.00
3355,640.00
3356,200.00
3357,-360.00
3358,-800.00
3359,-1320.00
3360,-1680.00
3361,-2000.00
3362,-2120.00
3363,-2160.00
3364,-2040.00
3365,-1800.00
3366,-1680.00
3367,-1560.00
3368,-1480.00
3369,-1360.00
3370,-1360.00
3371,-1320.00
3372,-1280.00
3373,-1280.00
3374,-1240.00
3375,-1200.00
3376,-1200.00
3377,-1160.00
3378,-1080.00
3379,-880.00
3380,-480.00
3381,0.00
3382,360.00
3383,880.00
3384,1280.00
3385,1640.00
3386,1920.00
3387,2040.00
3388,2000.00
3389,1880.00
3390,1640.00
3391,1440.00
3392,1440.00
3393,1320.00
3394,1320.00
3395,1320.00
3396,1360.00
3397,1320.00
3398,1400.00
3399,1360.00
3400,1400.00
3401,1360.00
3402,1400.00
3403,1240.00
3404,1040.00
3405,680.00
3406,240.00
3407,-240.00
3408,-680.00
3409,-1200.00
3410,-1560.00
3411,-1840.00
3412,-2000.00
3413,-2000.00
3414,-1920.00
3415,-1600.00
3416,-1480.00
3417,-1360.00
3418,-1320.00
3419,-1240.00
3420,-1280.00
3421,-1280.00
3422,-1280.00
3423,-1320.00
3424,-1360.00
3425,-1400.00
3426,-1360.00
3427,-1360.00
3428,-1240.00
3429,-960.00
3430,-640.00
3431,-120.00
3432,280.00
3433,760.00
3434,1240.00
3435,1640.00
3436,1920.00
3437,2040.00
3438,2040.00
3439,1920.00
3440,1680.00
3441,1440.00
3442,1480.00
3443,1360.00
3444,1400.00
3445,1360.00
3446,1400.00
3447,1360.00
3448,1480.00
3449,1360.00
3450,1480.00
3451,1400.00
3452,1440.00
3453,1240.00
3454,960.00
3455,600.00
3456,160.00
3457,-360.00
3458,-800.00
3459,-1280.00
3460,-1680.00
3461,-1960.00
3462,-2080.00
3463,-2080.00
3464,-2000.00
3465,-1640.00
3466,-1360.00
3467,-960.00
3468,-360.00
3469,120.00
3470,560.00
3471,1080.00
3472,1480.00
3473,1760.00
3474,1960.00
3475,2040.00
3476,2000.00
3477,1760.00
3478,1520.00
3479,1160.00
3480,760.00
3481,200.00
3482,-200.00
3483,-760.00
3484,-1200.00
3485,-1600.00
3486,-1880.00
3487,-2080.00
3488,-2080.00
3489,-2000.00
3490,-1760.00
3491,-1360.00
3492,-1000.00
3493,-520.00
3494,0.00
3495,480.00
3496,1040.00
3497,1480.00
3498,1880.00
3499,2120.00
3500,2240.00
3501,2120.00
3502,2000.00
3503,1600.00
3504,1320.00
3505,800.00
3506,280.00
3507,-280.00
3508,-720.00
3509,-1280.00
3510,-1680.00
3511,-2000.00
3512,-2160.00
3513,-2200.00
3514,-2080.00
3515,-1800.00
3516,-1440.00
3517,-1040.00
3518,-520.00
3519,0.00
3520,480.00
3521,1000.00
3522,1480.00
3523,1800.00
3524,2080.00
3525,2200.00
3526,2160.00
3527,1920.00
3528,1640.00
3529,1280.00
3530,920.00
3531,320.00
3532,-120.00
3533,-720.00
3534,-1200.00
3535,-1600.00
3536,-1920.00
3537,-2120.00
3538,-2120.00
3539,-2000.00
3540,-1760.00
3541,-1360.00
3542,-1000.00
3543,-520.00
3544,0.00
3545,520.00
3546,1040.00
3547,1480.00
3548,1920.00
3549,2120.00
3550,2240.00
3551,2120.00
3552,1960.00
3553,1560.00
3554,1280.00
3555,760.00
3556,240.00
3557,-280.00
3558,-760.00
3559,-1280.00
3560,-1680.00
3561,-2000.00
3562,-2160.00
3563,-2200.00
3564,-2080.00
3565,-1800.00
3566,-1680.00
3567,-1560.00
3568,-1440.00
3569,-1360.00
3570,-1360.00
3571,-1280.00
3572,-1320.00
3573,-1280.00
3574,-1240.00
3575,-1200.00
3576,-1240.00
3577,-1200.00
3578,-1080.00
3579,-880.00
3580,-520.00
3581,-80.00
3582,320.00
3583,840.00
3584,1280.00
3585,1640.00
3586,1920.00
3587,2040.00
3588,2000.00
3589,1880.00
3590,1640.00
3591,1240.00
3592,960.00
3593,400.00
3594,-40.00
3595,-520.00
3596,-920.00
3597,-1400.00
3598,-1720.00
3599,-1920.00
3600,-1800.00
3601,-1440.00
3602,-1160.00
3603,-760.00
3604,-200.00
3605,280.00
3606,760.00
3607,1240.00
3608,1640.00
3609,1920.00
