Channel			  :,CH1
Frequency			  :,F=  ?
Period 			  :,T=  ?
PK-PK				  :,Vpp=4.480V
Average			  :,V=4.733mV
Vertical pos		  :,0.00mV
Probe attenuation	  :,10X
Voltage per ADC value:,40.00mV
Time interval		  :,0.01uS

index,CH1_Voltage(mV)
1815,1480.00
1816,560.00
1817,-560.00
1818,-1440.00
1819,-2040.00
1820,-2120.00
1821,-1600.00
1822,-840.00
1823,360.00
1824,1320.00
1825,1960.00
1826,2200.00
1827,1760.00
1828,1040.00
1829,-40.00
1830,-1000.00
1831,-1800.00
1832,-2160.00
1833,-1960.00
1834,-1280.00
1835,-200.00
1836,800.00
1837,1640.00
1838,2120.00
1839,2080.00
1840,1800.00
1841,1640.00
1842,1480.00
1843,1440.00
1844,1320.00
1845,1240.00
1846,1080.00
1847,560.00
1848,-440.00
1849,-1360.00
1850,-2000.00
1851,-2240.00
1852,-1800.00
1853,-1120.00
1854,40.00
1855,1080.00
1856,1800.00
1857,2200.00
1858,1920.00
1859,1320.00
1860,200.00
1861,-840.00
1862,-1640.00
1863,-2160.00
1864,-2040.00
1865,-1440.00
1866,-560.00
1867,560.00
1868,1440.00
1869,2040.00
1870,2120.00
1871,1640.00
1872,800.00
1873,-320.00
1874,-1280.00
1875,-1960.00
1876,-2200.00
1877,-1800.00
1878,-1080.00
1879,40.00
1880,1080.00
1881,1800.00
1882,2160.00
1883,1920.00
1884,1320.00
1885,200.00
1886,-840.00
1887,-1640.00
1888,-2160.00
1889,-2040.00
1890,-1800.00
1891,-1640.00
1892,-1480.00
1893,-1400.00
1894,-1320.00
1895,-1200.00
1896,-1120.00
1897,-520.00
1898,440.00
1899,1360.00
1900,2040.00
1901,2200.00
1902,1920.00
1903,1680.00
1904,1520.00
1905,1440.00
1906,1360.00
1907,1280.00
1908,1200.00
1909,920.00
1910,40.00
1911,-920.00
1912,-1720.00
1913,-2160.00
1914,-2120.00
1915,-1480.00
1916,-520.00
1917,600.00
1918,1440.00
1919,2080.00
1920,2120.00
1921,1640.00
1922,800.00
1923,-320.00
1924,-1280.00
1925,-1960.00
1926,-2200.00
1927,-1920.00
1928,-1760.00
1929,-1560.00
1930,-1440.00
1931,-1360.00
1932,-1280.00
1933,-1160.00
1934,-920.00
1935,-80.00
1936,920.00
1937,1760.00
1938,2200.00
1939,2080.00
1940,1800.00
1941,1640.00
1942,1480.00
1943,1440.00
1944,1320.00
1945,1240.00
1946,1080.00
1947,560.00
1948,-440.00
1949,-1360.00
1950,-2000.00
1951,-2200.00
1952,-1960.00
1953,-1760.00
1954,-1560.00
1955,-1440.00
1956,-1360.00
1957,-1280.00
1958,-1160.00
1959,-920.00
1960,-80.00
1961,920.00
1962,1760.00
1963,2200.00
1964,2120.00
1965,1440.00
1966,560.00
1967,-560.00
1968,-1440.00
1969,-2080.00
1970,-2120.00
1971,-1600.00
1972,-880.00
1973,320.00
1974,1320.00
1975,1920.00
1976,2160.00
1977,1880.00
1978,1760.00
1979,1520.00
1980,1440.00
1981,1360.00
1982,1240.00
1983,1200.00
1984,920.00
1985,40.00
1986,-920.00
1987,-1720.00
1988,-2160.00
1989,-2160.00
1990,-1840.00
1991,-1640.00
1992,-1520.00
1993,-1440.00
1994,-1320.00
1995,-1200.00
1996,-1080.00
1997,-520.00
1998,480.00
1999,1360.00
2000,2040.00
2001,2200.00
2002,1920.00
2003,1760.00
2004,1560.00
2005,1440.00
2006,1360.00
2007,1280.00
2008,1200.00
2009,880.00
2010,40.00
2011,-920.00
2012,-1720.00
2013,-2160.00
2014,-2080.00
2015,-1480.00
2016,-520.00
2017,560.00
2018,1480.00
2019,2040.00
2020,2120.00
2021,1640.00
2022,800.00
2023,-360.00
2024,-1280.00
2025,-1960.00
2026,-2200.00
2027,-1840.00
2028,-1760.00
2029,-1560.00
2030,-1440.00
2031,-1360.00
2032,-1280.00
2033,-1160.00
2034,-920.00
2035,-80.00
2036,920.00
2037,1760.00
2038,2200.00
2039,2080.00
2040,1480.00
2041,520.00
2042,-560.00
2043,-1440.00
2044,-2080.00
2045,-2080.00
2046,-1600.00
2047,-880.00
2048,320.00
2049,1320.00
2050,1960.00
2051,2120.00
2052,1760.00
2053,1040.00
2054,-80.00
2055,-1000.00
2056,-1800.00
2057,-2160.00
2058,-1880.00
2059,-1280.00
2060,-200.00
2061,880.00
2062,1640.00
2063,2120.00
2064,2080.00
2065,1480.00
2066,480.00
2067,-600.00
2068,-1440.00
2069,-2040.00
2070,-2080.00
2071,-1600.00
2072,-840.00
2073,320.00
2074,1320.00
2075,1960.00
2076,2120.00
2077,1760.00
2078,1040.00
2079,-80.00
2080,-1000.00
2081,-1800.00
2082,-2160.00
2083,-1920.00
2084,-1280.00
2085,-200.00
2086,880.00
2087,1640.00
2088,2160.00
2089,2040.00
2090,1480.00
2091,520.00
2092,-600.00
2093,-1440.00
2094,-2040.00
2095,-2120.00
2096,-1600.00
2097,-840.00
2098,320.00
2099,1320.00
2100,1960.00
2101,2160.00
2102,1760.00
2103,1040.00
2104,-80.00
2105,-1040.00
2106,-1800.00
2107,-2160.00
2108,-1920.00
2109,-1280.00
2110,-200.00
2111,880.00
2112,1640.00
2113,2120.00
2114,2080.00
2115,1480.00
2116,480.00
2117,-600.00
2118,-1440.00
2119,-2040.00
2120,-2120.00
2121,-1600.00
2122,-840.00
2123,320.00
2124,1320.00
2125,1960.00
2126,2200.00
2127,1880.00
2128,1680.00
2129,1520.00
2130,1440.00
2131,1360.00
2132,1320.00
2133,1200.00
2134,920.00
2135,40.00
2136,-920.00
2137,-1720.00
2138,-2160.00
2139,-2080.00
2140,-1800.00
2141,-1600.00
2142,-1480.00
2143,-1400.00
2144,-1320.00
2145,-1200.00
2146,-1080.00
2147,-520.00
2148,480.00
2149,1360.00
2150,2040.00
2151,2200.00
2152,1920.00
2153,1760.00
2154,1520.00
2155,1440.00
2156,1360.00
2157,1280.00
2158,1200.00
2159,880.00
2160,40.00
2161,-920.00
2162,-1720.00
2163,-2160.00
2164,-2080.00
2165,-1800.00
2166,-1640.00
2167,-1520.00
2168,-1400.00
2169,-1320.00
2170,-1200.00
2171,-1040.00
2172,-520.00
2173,480.00
2174,1360.00
2175,2040.00
2176,2200.00
2177,1760.00
2178,1040.00
2179,-40.00
2180,-1000.00
2181,-1800.00
2182,-2160.00
2183,-1920.00
2184,-1280.00
2185,-200.00
2186,840.00
2187,1680.00
2188,2120.00
2189,2040.00
2190,1440.00
2191,480.00
2192,-560.00
2193,-1440.00
2194,-2080.00
2195,-2120.00
2196,-1600.00
2197,-880.00
2198,320.00
2199,1320.00
2200,1960.00
2201,2200.00
2202,1760.00
2203,1080.00
2204,-80.00
2205,-1000.00
2206,-1800.00
2207,-2160.00
2208,-1920.00
2209,-1280.00
2210,-200.00
2211,880.00
2212,1640.00
2213,2120.00
2214,2040.00
2215,1800.00
2216,1640.00
2217,1480.00
2218,1400.00
2219,1320.00
2220,1240.00
2221,1080.00
2222,560.00
2223,-440.00
2224,-1360.00
2225,-2000.00
2226,-2200.00
2227,-1920.00
2228,-1760.00
2229,-1560.00
2230,-1440.00
2231,-1360.00
2232,-1280.00
2233,-1160.00
2234,-920.00
2235,-40.00
2236,920.00
2237,1760.00
2238,2200.00
2239,2120.00
2240,1800.00
2241,1640.00
2242,1480.00
2243,1400.00
2244,1320.00
2245,1240.00
2246,1080.00
2247,560.00
2248,-440.00
2249,-1360.00
2250,-2000.00
2251,-2200.00
2252,-1800.00
2253,-1080.00
2254,40.00
2255,1080.00
2256,1800.00
2257,2200.00
2258,1920.00
2259,1280.00
2260,200.00
2261,-840.00
2262,-1640.00
2263,-2160.00
2264,-2040.00
2265,-1440.00
2266,-520.00
2267,600.00
2268,1480.00
2269,2080.00
2270,2120.00
2271,1640.00
2272,800.00
2273,-320.00
2274,-1280.00
2275,-1960.00
2276,-2200.00
2277,-1800.00
2278,-1040.00
2279,40.00
2280,1080.00
2281,1800.00
2282,2200.00
2283,1920.00
2284,1240.00
2285,200.00
2286,-840.00
2287,-1640.00
2288,-2160.00
2289,-2040.00
2290,-1800.00
2291,-1680.00
2292,-1480.00
2293,-1400.00
2294,-1320.00
2295,-1240.00
2296,-1120.00
2297,-520.00
2298,480.00
2299,1320.00
2300,2040.00
2301,2240.00
2302,1920.00
2303,1760.00
2304,1520.00
2305,1440.00
2306,1360.00
2307,1240.00
2308,1200.00
2309,880.00
2310,40.00
2311,-920.00
2312,-1720.00
2313,-2160.00
2314,-2080.00
2315,-1480.00
2316,-520.00
2317,600.00
2318,1440.00
2319,2040.00
2320,2120.00
2321,1640.00
2322,800.00
2323,-360.00
2324,-1280.00
2325,-1960.00
2326,-2200.00
2327,-1800.00
2328,-1080.00
2329,40.00
2330,1080.00
2331,1800.00
2332,2200.00
2333,1920.00
2334,1280.00
2335,200.00
2336,-840.00
2337,-1640.00
2338,-2160.00
2339,-2040.00
2340,-1440.00
2341,-520.00
2342,560.00
2343,1440.00
2344,2040.00
2345,2120.00
2346,1640.00
2347,800.00
2348,-320.00
2349,-1280.00
2350,-2000.00
2351,-2160.00
2352,-1760.00
2353,-1040.00
2354,40.00
2355,1080.00
2356,1800.00
2357,2160.00
2358,1920.00
2359,1320.00
2360,200.00
2361,-840.00
2362,-1640.00
2363,-2160.00
2364,-2040.00
2365,-1800.00
2366,-1640.00
2367,-1480.00
2368,-1400.00
2369,-1320.00
2370,-1200.00
2371,-1120.00
2372,-520.00
2373,480.00
2374,1320.00
2375,2040.00
2376,2200.00
2377,1800.00
2378,1080.00
2379,-40.00
2380,-1000.00
2381,-1800.00
2382,-2160.00
2383,-1920.00
2384,-1280.00
2385,-200.00
2386,800.00
2387,1680.00
2388,2120.00
2389,2040.00
2390,1800.00
2391,1600.00
2392,1480.00
2393,1440.00
2394,1320.00
2395,1240.00
2396,1080.00
2397,560.00
2398,-400.00
2399,-1360.00
2400,-1800.00
2401,-1120.00
2402,40.00
2403,1040.00
2404,1800.00
2405,2200.00
2406,1960.00
2407,1320.00
2408,200.00
2409,-880.00
2410,-1640.00
2411,-2160.00
2412,-2040.00
2413,-1440.00
2414,-560.00
2415,600.00
2416,1440.00
2417,2080.00
2418,2120.00
2419,1680.00
2420,800.00
2421,-320.00
2422,-1280.00
2423,-1960.00
2424,-2160.00
2425,-1760.00
2426,-1040.00
2427,40.00
2428,1080.00
2429,1800.00
2430,2200.00
2431,1920.00
2432,1280.00
2433,200.00
2434,-840.00
2435,-1640.00
2436,-2160.00
2437,-2040.00
2438,-1440.00
2439,-560.00
2440,560.00
2441,1440.00
2442,2040.00
2443,2120.00
2444,1680.00
2445,800.00
2446,-320.00
2447,-1280.00
2448,-2000.00
2449,-2160.00
2450,-1800.00
2451,-1040.00
2452,40.00
2453,1080.00
2454,1800.00
2455,2200.00
2456,1920.00
2457,1280.00
2458,200.00
2459,-840.00
2460,-1600.00
2461,-2160.00
2462,-2040.00
2463,-1440.00
2464,-560.00
2465,600.00
2466,1440.00
2467,2040.00
2468,2120.00
2469,1640.00
2470,800.00
2471,-320.00
2472,-1280.00
2473,-1960.00
2474,-2160.00
2475,-1800.00
2476,-1040.00
2477,40.00
2478,1080.00
2479,1800.00
2480,2200.00
2481,1960.00
2482,1280.00
2483,200.00
2484,-840.00
2485,-1600.00
2486,-2160.00
2487,-2040.00
2488,-1440.00
2489,-560.00
2490,560.00
2491,1440.00
2492,2040.00
2493,2120.00
2494,1640.00
2495,800.00
2496,-320.00
2497,-1280.00
2498,-1960.00
2499,-2160.00
2500,-1800.00
2501,-1080.00
2502,40.00
2503,1080.00
2504,1800.00
2505,2160.00
2506,1920.00
2507,1320.00
2508,200.00
2509,-840.00
2510,-1600.00
2511,-2160.00
2512,-2040.00
2513,-1440.00
2514,-560.00
2515,560.00
2516,1440.00
2517,2040.00
2518,2120.00
2519,1680.00
2520,800.00
2521,-320.00
2522,-1280.00
2523,-1880.00
2524,-2200.00
2525,-1800.00
2526,-1040.00
2527,40.00
2528,1080.00
2529,1800.00
2530,2200.00
2531,1920.00
2532,1320.00
2533,200.00
2534,-840.00
2535,-1640.00
2536,-2160.00
2537,-2040.00
2538,-1440.00
2539,-560.00
2540,560.00
2541,1440.00
2542,2040.00
2543,2120.00
2544,1640.00
2545,800.00
2546,-320.00
2547,-1280.00
2548,-1960.00
2549,-2200.00
2550,-1920.00
2551,-1760.00
2552,-1560.00
2553,-1440.00
2554,-1360.00
2555,-1280.00
2556,-1160.00
2557,-960.00
2558,-80.00
2559,880.00
2560,1760.00
2561,2200.00
2562,2080.00
2563,1800.00
2564,1640.00
2565,1520.00
2566,1440.00
2567,1320.00
2568,1240.00
2569,1080.00
2570,560.00
2571,-440.00
2572,-1360.00
2573,-2000.00
2574,-2200.00
2575,-1800.00
2576,-1120.00
2577,40.00
2578,1040.00
2579,1800.00
2580,2200.00
2581,1960.00
2582,1320.00
2583,200.00
2584,-840.00
2585,-1640.00
2586,-2120.00
2587,-2040.00
2588,-1440.00
2589,-560.00
2590,560.00
2591,1440.00
2592,2080.00
2593,2120.00
2594,1640.00
2595,800.00
2596,-320.00
2597,-1280.00
2598,-1960.00
2599,-2200.00
2600,-1800.00
2601,-1040.00
2602,40.00
2603,1080.00
2604,1800.00
2605,2160.00
2606,1920.00
2607,1320.00
2608,200.00
2609,-840.00
2610,-1600.00
2611,-2160.00
2612,-2040.00
2613,-1440.00
2614,-520.00
2615,600.00
2616,1440.00
2617,2040.00
2618,2120.00
2619,1640.00
2620,800.00
2621,-360.00
2622,-1280.00
2623,-1960.00
2624,-2200.00
2625,-1800.00
2626,-1080.00
2627,40.00
2628,1080.00
2629,1800.00
2630,2200.00
2631,1920.00
2632,1280.00
2633,200.00
2634,-840.00
2635,-1640.00
2636,-2160.00
2637,-2040.00
2638,-1440.00
2639,-560.00
2640,600.00
2641,1440.00
2642,2040.00
2643,2120.00
2644,1640.00
2645,800.00
2646,-320.00
2647,-1280.00
2648,-1960.00
2649,-2200.00
2650,-1800.00
2651,-1040.00
2652,40.00
2653,1040.00
2654,1800.00
2655,2200.00
2656,1920.00
2657,1280.00
2658,200.00
2659,-880.00
2660,-1640.00
2661,-2160.00
2662,-2040.00
2663,-1440.00
2664,-560.00
2665,600.00
2666,1440.00
2667,2040.00
2668,2120.00
2669,1640.00
2670,800.00
2671,-360.00
2672,-1280.00
2673,-1960.00
2674,-2200.00
2675,-1800.00
2676,-1080.00
2677,40.00
2678,1040.00
2679,1800.00
2680,2200.00
2681,1920.00
2682,1320.00
2683,200.00
2684,-880.00
2685,-1640.00
2686,-2160.00
2687,-2040.00
2688,-1800.00
2689,-1680.00
2690,-1480.00
2691,-1400.00
2692,-1320.00
2693,-1200.00
2694,-1120.00
2695,-520.00
2696,440.00
2697,1360.00
2698,2040.00
2699,2200.00
2700,1920.00
2701,1680.00
2702,1520.00
2703,1440.00
2704,1360.00
2705,1280.00
2706,1200.00
2707,920.00
2708,40.00
2709,-920.00
2710,-1720.00
2711,-2160.00
2712,-2120.00
2713,-1480.00
2714,-520.00
2715,560.00
2716,1440.00
2717,2080.00
2718,2120.00
2719,1640.00
2720,800.00
2721,-320.00
2722,-1280.00
2723,-1960.00
2724,-2200.00
2725,-1800.00
2726,-1080.00
2727,40.00
2728,1080.00
2729,1800.00
2730,2200.00
2731,1920.00
2732,1320.00
2733,200.00
2734,-840.00
2735,-1600.00
2736,-2160.00
2737,-2040.00
2738,-1440.00
2739,-520.00
2740,600.00
2741,1440.00
2742,2040.00
2743,2120.00
2744,1640.00
2745,800.00
2746,-360.00
2747,-1280.00
2748,-1960.00
2749,-2200.00
2750,-1800.00
2751,-1080.00
2752,40.00
2753,1080.00
2754,1800.00
2755,2200.00
2756,1920.00
2757,1280.00
2758,200.00
2759,-840.00
2760,-1640.00
2761,-2160.00
2762,-2040.00
2763,-1440.00
2764,-520.00
2765,600.00
2766,1440.00
2767,2040.00
2768,2120.00
2769,1640.00
2770,800.00
2771,-320.00
2772,-1280.00
2773,-2000.00
2774,-2200.00
2775,-1800.00
2776,-1000.00
2777,40.00
2778,1080.00
2779,1800.00
2780,2200.00
2781,1920.00
2782,1280.00
2783,200.00
2784,-880.00
2785,-1640.00
2786,-2160.00
2787,-2040.00
2788,-1440.00
2789,-560.00
2790,600.00
2791,1440.00
2792,2040.00
2793,2120.00
2794,1640.00
2795,800.00
2796,-360.00
2797,-1280.00
2798,-1960.00
2799,-2200.00
2800,-1760.00
2801,-1040.00
2802,40.00
2803,1080.00
2804,1800.00
2805,2200.00
2806,1920.00
2807,1280.00
2808,200.00
2809,-840.00
2810,-1640.00
2811,-2160.00
2812,-2040.00
2813,-1440.00
2814,-520.00
2815,600.00
2816,1440.00
2817,2040.00
2818,2120.00
2819,1640.00
2820,800.00
2821,-360.00
2822,-1280.00
2823,-1960.00
2824,-2200.00
2825,-1800.00
2826,-1040.00
2827,40.00
2828,1080.00
2829,1800.00
2830,2200.00
2831,1920.00
2832,1280.00
2833,200.00
2834,-880.00
2835,-1640.00
2836,-2160.00
2837,-2040.00
2838,-1440.00
2839,-560.00
2840,600.00
2841,1440.00
2842,2040.00
2843,2120.00
2844,1640.00
2845,800.00
2846,-360.00
2847,-1280.00
2848,-2000.00
2849,-2200.00
2850,-1800.00
2851,-1000.00
2852,40.00
2853,1080.00
2854,1800.00
2855,2160.00
2856,1920.00
2857,1320.00
2858,200.00
2859,-840.00
2860,-1640.00
2861,-2160.00
2862,-2040.00
2863,-1800.00
2864,-1640.00
2865,-1520.00
2866,-1400.00
2867,-1320.00
2868,-1200.00
2869,-1120.00
2870,-520.00
2871,480.00
2872,1360.00
2873,2040.00
2874,2200.00
2875,1760.00
2876,1080.00
2877,-40.00
2878,-1000.00
2879,-1800.00
2880,-2160.00
2881,-1920.00
2882,-1280.00
2883,-160.00
2884,880.00
2885,1640.00
2886,2120.00
2887,2040.00
2888,1800.00
2889,1600.00
2890,1480.00
2891,1440.00
2892,1320.00
2893,1240.00
2894,1120.00
2895,560.00
2896,-440.00
2897,-1360.00
2898,-2000.00
2899,-2200.00
2900,-1800.00
2901,-1080.00
2902,40.00
2903,1080.00
2904,1800.00
2905,2200.00
2906,1920.00
2907,1320.00
2908,200.00
2909,-880.00
2910,-1680.00
2911,-2160.00
2912,-2040.00
2913,-1440.00
2914,-520.00
2915,600.00
2916,1440.00
2917,2040.00
2918,2120.00
2919,1640.00
2920,800.00
2921,-360.00
2922,-1280.00
2923,-2000.00
2924,-2200.00
2925,-1760.00
2926,-1040.00
2927,40.00
2928,1080.00
2929,1800.00
2930,2200.00
2931,1920.00
2932,1320.00
2933,200.00
2934,-840.00
2935,-1640.00
2936,-2160.00
2937,-2040.00
2938,-1440.00
2939,-520.00
2940,600.00
2941,1440.00
2942,2040.00
2943,2120.00
2944,1640.00
2945,800.00
2946,-360.00
2947,-1280.00
2948,-2000.00
2949,-2200.00
2950,-1760.00
2951,-1040.00
2952,40.00
2953,1080.00
2954,1800.00
2955,2200.00
2956,1920.00
2957,1280.00
2958,200.00
2959,-880.00
2960,-1640.00
2961,-2160.00
2962,-2040.00
2963,-1440.00
2964,-560.00
2965,600.00
2966,1440.00
2967,2040.00
2968,2120.00
2969,1640.00
2970,800.00
2971,-320.00
2972,-1280.00
2973,-2000.00
2974,-2160.00
2975,-1880.00
2976,-1760.00
2977,-1560.00
2978,-1440.00
2979,-1360.00
2980,-1280.00
2981,-1120.00
2982,-920.00
2983,-40.00
2984,920.00
2985,1760.00
2986,2200.00
2987,2120.00
2988,1800.00
2989,1640.00
2990,1480.00
2991,1440.00
2992,1320.00
2993,1240.00
2994,1080.00
2995,560.00
2996,-440.00
2997,-1360.00
2998,-2000.00
2999,-2200.00
3000,40.00
3001,1080.00
3002,1800.00
3003,2200.00
3004,1920.00
3005,1280.00
3006,200.00
3007,-840.00
3008,-1640.00
3009,-2160.00
3010,-2040.00
3011,-1440.00
3012,-520.00
3013,600.00
3014,1440.00
3015,2040.00
3016,2120.00
3017,1640.00
3018,800.00
3019,-360.00
3020,-1280.00
3021,-2000.00
3022,-2200.00
3023,-1760.00
3024,-1040.00
3025,40.00
3026,1080.00
3027,1800.00
3028,2200.00
3029,1920.00
3030,1320.00
3031,200.00
3032,-840.00
3033,-1640.00
3034,-2160.00
3035,-2040.00
3036,-1440.00
3037,-520.00
3038,600.00
3039,1440.00
3040,2040.00
3041,2120.00
3042,1640.00
3043,800.00
3044,-320.00
3045,-1280.00
3046,-1960.00
3047,-2200.00
3048,-1760.00
3049,-1040.00
3050,40.00
3051,1080.00
3052,1800.00
3053,2200.00
3054,1920.00
3055,1280.00
3056,200.00
3057,-840.00
3058,-1640.00
3059,-2160.00
3060,-2040.00
3061,-1440.00
3062,-520.00
3063,600.00
3064,1440.00
3065,2040.00
3066,2120.00
3067,1640.00
3068,800.00
3069,-320.00
3070,-1280.00
3071,-1960.00
3072,-2200.00
3073,-1800.00
3074,-1040.00
3075,40.00
3076,1080.00
3077,1800.00
3078,2200.00
3079,1920.00
3080,1320.00
3081,200.00
3082,-840.00
3083,-1640.00
3084,-2160.00
3085,-2040.00
3086,-1440.00
3087,-560.00
3088,600.00
3089,1440.00
3090,2040.00
3091,2120.00
3092,1640.00
3093,800.00
3094,-360.00
3095,-1280.00
3096,-1920.00
3097,-2200.00
3098,-1800.00
3099,-1040.00
3100,40.00
3101,1080.00
3102,1800.00
3103,2200.00
3104,1920.00
3105,1320.00
3106,200.00
3107,-840.00
3108,-1640.00
3109,-2160.00
3110,-2040.00
3111,-1440.00
3112,-560.00
3113,600.00
3114,1440.00
3115,2040.00
3116,2120.00
3117,1640.00
3118,800.00
3119,-320.00
3120,-1280.00
3121,-2000.00
3122,-2160.00
3123,-1800.00
3124,-1080.00
3125,40.00
3126,1080.00
3127,1800.00
3128,2200.00
3129,1920.00
3130,1320.00
3131,200.00
3132,-840.00
3133,-1600.00
3134,-2160.00
3135,-2040.00
3136,-1440.00
3137,-520.00
3138,560.00
3139,1440.00
3140,2040.00
3141,2120.00
3142,1640.00
3143,800.00
3144,-320.00
3145,-1280.00
3146,-1920.00
3147,-2200.00
3148,-1840.00
3149,-1760.00
3150,-1560.00
3151,-1440.00
3152,-1360.00
3153,-1280.00
3154,-1120.00
3155,-920.00
3156,-80.00
3157,880.00
3158,1760.00
3159,2200.00
3160,2120.00
3161,1800.00
3162,1640.00
3163,1520.00
3164,1440.00
3165,1320.00
3166,1240.00
3167,1080.00
3168,560.00
3169,-440.00
3170,-1360.00
3171,-2000.00
3172,-2240.00
3173,-1800.00
3174,-1120.00
3175,40.00
3176,1040.00
3177,1800.00
3178,2200.00
3179,1960.00
3180,1320.00
3181,200.00
3182,-840.00
3183,-1600.00
3184,-2160.00
3185,-2040.00
3186,-1440.00
3187,-520.00
3188,560.00
3189,1440.00
3190,2040.00
3191,2120.00
3192,1640.00
3193,800.00
3194,-320.00
3195,-1280.00
3196,-1960.00
3197,-2200.00
3198,-1800.00
3199,-1080.00
3200,40.00
3201,1080.00
3202,1800.00
3203,2160.00
3204,1920.00
3205,1320.00
3206,200.00
3207,-840.00
3208,-1600.00
3209,-2160.00
3210,-2040.00
3211,-1440.00
3212,-560.00
3213,560.00
3214,1440.00
3215,2040.00
3216,2120.00
3217,1640.00
3218,800.00
3219,-320.00
3220,-1240.00
3221,-1920.00
3222,-2200.00
3223,-1800.00
3224,-1080.00
3225,0.00
3226,1080.00
3227,1800.00
3228,2200.00
3229,1920.00
3230,1320.00
3231,200.00
3232,-840.00
3233,-1600.00
3234,-2160.00
3235,-2040.00
3236,-1440.00
3237,-520.00
3238,560.00
3239,1440.00
3240,2040.00
3241,2120.00
3242,1640.00
3243,800.00
3244,-320.00
3245,-1280.00
3246,-1920.00
3247,-2200.00
3248,-1800.00
3249,-1080.00
3250,40.00
3251,1080.00
3252,1800.00
3253,2200.00
3254,1920.00
3255,1320.00
3256,200.00
3257,-840.00
3258,-1600.00
3259,-2160.00
3260,-2040.00
3261,-1440.00
3262,-560.00
3263,560.00
3264,1440.00
3265,2040.00
3266,2120.00
3267,1640.00
3268,800.00
3269,-320.00
3270,-1280.00
3271,-1920.00
3272,-2200.00
3273,-1880.00
3274,-1760.00
3275,-1560.00
3276,-1440.00
3277,-1360.00
3278,-1280.00
3279,-1160.00
3280,-920.00
3281,-80.00
3282,920.00
3283,1760.00
3284,2200.00
3285,2080.00
3286,1800.00
3287,1640.00
3288,1480.00
3289,1440.00
3290,1360.00
3291,1200.00
3292,1080.00
3293,560.00
3294,-440.00
3295,-1360.00
3296,-2000.00
3297,-2240.00
3298,-1960.00
3299,-1760.00
3300,-1560.00
3301,-1440.00
3302,-1360.00
3303,-1280.00
3304,-1160.00
3305,-920.00
3306,-80.00
3307,880.00
3308,1760.00
3309,2200.00
3310,2080.00
3311,1480.00
3312,560.00
3313,-560.00
3314,-1440.00
3315,-2040.00
3316,-2080.00
3317,-1600.00
3318,-880.00
3319,360.00
3320,1320.00
3321,1960.00
3322,2120.00
3323,1760.00
3324,1040.00
3325,-40.00
3326,-1000.00
3327,-1800.00
3328,-2160.00
3329,-1920.00
3330,-1280.00
3331,-240.00
3332,880.00
3333,1640.00
3334,2120.00
3335,2080.00
3336,1840.00
3337,1640.00
3338,1480.00
3339,1400.00
3340,1320.00
3341,1240.00
3342,1080.00
3343,560.00
3344,-440.00
3345,-1320.00
3346,-2000.00
3347,-2240.00
3348,-1960.00
3349,-1760.00
3350,-1560.00
3351,-1440.00
3352,-1360.00
3353,-1280.00
3354,-1160.00
3355,-920.00
3356,-80.00
3357,920.00
3358,1760.00
3359,2200.00
3360,2120.00
3361,1800.00
3362,1640.00
3363,1520.00
3364,1440.00
3365,1320.00
3366,1240.00
3367,1080.00
3368,560.00
3369,-440.00
3370,-1320.00
3371,-2000.00
3372,-2240.00
3373,-2000.00
3374,-1760.00
3375,-1560.00
3376,-1440.00
3377,-1360.00
3378,-1280.00
3379,-1160.00
3380,-920.00
3381,-40.00
3382,920.00
3383,1760.00
3384,2200.00
3385,2120.00
3386,1800.00
3387,1680.00
3388,1480.00
3389,1440.00
3390,1360.00
3391,1240.00
3392,1160.00
3393,560.00
3394,-400.00
3395,-1320.00
3396,-2000.00
3397,-2200.00
3398,-1920.00
3399,-1760.00
3400,-1560.00
3401,-1440.00
3402,-1360.00
3403,-1280.00
3404,-1160.00
3405,-920.00
3406,-80.00
3407,880.00
3408,1760.00
3409,2200.00
3410,2080.00
3411,1480.00
3412,520.00
3413,-560.00
3414,-1440.00
3415,-2080.00
3416,-2080.00
3417,-1600.00
3418,-840.00
3419,360.00
3420,1320.00
3421,1960.00
3422,2120.00
3423,1760.00
3424,1040.00
3425,-80.00
3426,-1000.00
3427,-1800.00
3428,-2160.00
3429,-1880.00
3430,-1280.00
3431,-240.00
3432,880.00
3433,1640.00
3434,2120.00
3435,2040.00
3436,1800.00
3437,1600.00
3438,1480.00
3439,1400.00
3440,1320.00
3441,1240.00
3442,1120.00
3443,560.00
3444,-440.00
3445,-1320.00
3446,-2000.00
3447,-2240.00
3448,-1800.00
3449,-1120.00
3450,40.00
3451,1080.00
3452,1800.00
3453,2200.00
3454,1960.00
3455,1320.00
3456,200.00
3457,-840.00
3458,-1640.00
3459,-2160.00
3460,-2000.00
3461,-1440.00
3462,-520.00
3463,600.00
3464,1440.00
3465,2080.00
3466,2120.00
3467,1640.00
3468,800.00
3469,-320.00
3470,-1280.00
3471,-1960.00
3472,-2200.00
3473,-1800.00
3474,-1040.00
3475,40.00
3476,1080.00
3477,1800.00
3478,2200.00
3479,1920.00
3480,1280.00
3481,200.00
3482,-840.00
3483,-1640.00
3484,-2160.00
3485,-2040.00
3486,-1800.00
3487,-1640.00
3488,-1480.00
3489,-1400.00
3490,-1320.00
3491,-1200.00
3492,-1080.00
3493,-520.00
3494,480.00
3495,1360.00
